,root:Engineered,root:Environmental,root:Host-associated
SRR3923366,0.0041339663,0.9708275,0.025038488
SRR3095186,0.0017215912,0.003556837,0.99472153
SRR996167,0.0016110073,0.0036619932,0.99472696
ERR1691068,0.0016998992,0.0035690714,0.99473107
SRR3589591,0.0035743064,0.97603184,0.020393822
ERR1533414,0.0017343047,0.0036399197,0.99462575
SRR2098498,0.005916439,0.9524711,0.041612484
ERR2560659,0.001671027,0.003631277,0.9946977
ERR695273,0.0016565856,0.0036503915,0.994693
ERR765957,0.0016220874,0.0036555524,0.99472237
SRR6931204,0.0016432742,0.0036508169,0.994706
ERR1691229,0.001667837,0.003602401,0.99472976
ERR1298427,0.0016138685,0.0036608973,0.99472517
SRR5156047,0.0016086425,0.0036628929,0.9947285
SRR882183,0.0035741944,0.97603285,0.02039291
SRR640679,0.0035741879,0.976033,0.020392869
ERR1897265,0.0035790296,0.9759897,0.020431295
SRR5916592,0.0035741879,0.976033,0.020392869
SRR5156120,0.0016149381,0.0036568225,0.99472827
SRR803350,0.003574254,0.9760324,0.020393396
ERR924189,0.001611891,0.003662056,0.994726
SRR5437929,0.0035741914,0.976033,0.020392863
SRR3501945,0.0016631135,0.003616559,0.99472034
ERR1313544,0.0016389647,0.0036427653,0.99471825
ERR2271642,0.0035741914,0.976033,0.02039287
ERR866683,0.0017604909,0.0035231616,0.99471635
DRR044069,0.0016261245,0.0036462855,0.99472755
SRR1631165,0.0035741914,0.976033,0.02039287
ERR1263270,0.0016705559,0.0036167658,0.9947127
SRR5431293,0.0035741879,0.976033,0.020392869
ERR579378,0.0016577294,0.0036239645,0.9947184
ERR1110195,0.0035741879,0.976033,0.020392869
SRR7704523,0.001651866,0.003627296,0.9947208
ERR1701211,0.0016085919,0.0036629052,0.9947285
ERR1760013,0.001618541,0.0036597361,0.9947218
SRR6444266,0.001789529,0.0034907819,0.9947196
SRR3501910,0.0016345404,0.0036408314,0.9947246
ERR924159,0.0016116546,0.003662092,0.99472624
SRR5902424,0.0035741879,0.976033,0.020392869
ERR1582563,0.0035743772,0.9760316,0.020394074
ERR1383112,0.0017022843,0.003576469,0.9947213
ERR488081,0.003337291,0.008593556,0.9880691
SRR8605681,0.0016855365,0.0035978882,0.9947166
ERR1311446,0.001795194,0.0035072253,0.9946976
ERR2511136,0.0016320943,0.003651336,0.9947166
SRR6414007,0.0016091306,0.003662689,0.99472815
ERR500025,0.0016099652,0.0036621818,0.9947279
SRR3884333,0.0035742922,0.97603214,0.020393448
ERR1522835,0.013559478,0.84750503,0.13893548
SRR5273215,0.0018220878,0.0036679145,0.99450994
SRR388009,0.0016104862,0.0036623816,0.9947272
SRR6414238,0.011006336,0.45200422,0.53698945
SRR8610782,0.0098336395,0.00372896,0.9864374
SRR5586880,0.0016624477,0.0036189486,0.99471855
ERR1594110,0.0035742181,0.97603285,0.020392919
ERR1844971,0.003574191,0.97603285,0.020392884
ERR500485,0.0016116307,0.0036617508,0.9947266
ERR1760017,0.0017709793,0.0037370333,0.99449205
SRR5827463,0.0035742042,0.97603273,0.02039299
SRR1980846,0.003574689,0.9760292,0.020396061
SRR5626871,0.0035741879,0.976033,0.020392869
ERR2001806,0.0016362402,0.0036479505,0.99471587
SRR3664287,0.0035741895,0.976033,0.020392869
ERR982975,0.7924973,0.012793582,0.19470923
SRR6670973,0.001694638,0.0036656866,0.9946397
SRR6054454,0.0016254688,0.0036497233,0.9947248
SRR2034056,0.0035741879,0.976033,0.020392869
SRR2016368,0.0016127788,0.003661846,0.9947254
SRR6932024,0.0016102295,0.0036622155,0.99472755
ERR1263861,0.0016321067,0.0036569436,0.9947109
ERR1809148,0.0017247758,0.0035788952,0.99469626
SRR4238913,0.0035741879,0.976033,0.020392869
ERR2854471,0.0016715415,0.0036323862,0.994696
SRR3381585,0.0016085458,0.0036629175,0.9947285
ERR1314242,0.0016401798,0.0036368056,0.9947231
SRR944577,0.0035741879,0.976033,0.020392869
ERR1382298,0.0016297225,0.0036502937,0.99472
SRR8605661,0.009677135,0.034497254,0.9558257
ERR1309755,0.0016388813,0.0036388773,0.99472225
SRR1949065,0.0016668466,0.0036175146,0.99471563
ERR309417,0.0016713844,0.0036416834,0.99468696
DRR048233,0.0016148457,0.003660198,0.9947249
SRR6414029,0.0016287597,0.003645706,0.9947255
SRR1461208,0.0016789488,0.0036085513,0.9947125
ERR1315609,0.00161399,0.0036604065,0.99472564
ERR1311227,0.001634283,0.0036422529,0.99472344
SRR5587978,0.0035741879,0.976033,0.020392869
ERR2511411,0.0016548635,0.003637547,0.9947076
ERR487940,0.0016333748,0.0036548444,0.99471176
ERR209250,0.0016085382,0.0036629192,0.9947285
SRR6757685,0.0016145726,0.0036608845,0.9947246
SRR6457450,0.0035742132,0.97603285,0.020392979
SRR2981654,0.016135795,0.85962915,0.12423501
ERR1311050,0.0016140616,0.0036593387,0.9947266
SRR2145289,0.001636904,0.0036355215,0.99472755
SRR1618043,0.0016265399,0.0036489079,0.9947246
ERR1905645,0.0016224543,0.003650388,0.9947272
SRR6508127,0.0035744817,0.97603035,0.02039521
ERR866490,0.0017412626,0.0035453527,0.99471337
ERR500054,0.0016674695,0.0036763973,0.9946562
ERR1681537,0.0022102664,0.0031697385,0.99461997
SRR2658774,0.0016127995,0.0036618372,0.9947254
SRR5586855,0.0016469418,0.0036364836,0.9947166
ERR1725435,0.0016762957,0.0036204515,0.99470323
ERR1762070,0.0016138635,0.0036607096,0.9947254
ERR1263681,0.0016430716,0.0036535293,0.99470335
SRR7081322,0.0035748282,0.9760272,0.020397993
ERR1689760,0.0016788947,0.0035912069,0.9947299
SRR651102,0.0020204808,0.0034477594,0.99453175
SRR943604,0.013132299,0.675474,0.3113937
ERR1467085,0.0016267244,0.0036582528,0.99471503
SRR1221291,0.0035742046,0.97603285,0.020392898
SRR3725759,0.0016778104,0.0036060158,0.9947162
SRR776260,0.004448482,0.11928669,0.87626475
ERR1689895,0.0016303116,0.0036440624,0.99472564
ERR866682,0.0017617808,0.003519411,0.9947188
SRR1632341,0.0016085665,0.003662914,0.9947285
SRR5156162,0.0016284093,0.0036466448,0.9947249
ERR309573,0.0017373163,0.0036528355,0.99460983
ERR1512129,0.0018144452,0.0037689642,0.9944166
ERR2198632,0.0016401475,0.0036444126,0.9947154
SRR941056,0.0035741879,0.976033,0.020392869
SRR5570709,0.0035741879,0.976033,0.020392869
ERR1382591,0.0016899249,0.00360453,0.9947056
ERR1522042,0.0023689826,0.0057374644,0.99189353
DRR018420,0.0016213042,0.003653864,0.9947248
ERR1102999,0.003574386,0.97603124,0.020394411
SRR1251987,0.0035741879,0.976033,0.020392869
SRR995167,0.0016096573,0.0036625306,0.9947278
SRR5179007,0.0035741879,0.976033,0.020392869
SRR996028,0.001681056,0.0036507233,0.9946682
ERR1522765,0.013565749,0.84765077,0.1387835
SRR2658031,0.0016401206,0.0036384545,0.9947214
ERR1725519,0.001653551,0.003650699,0.9946957
SRR6409159,0.0016121168,0.0036592,0.99472874
DRR050217,0.0035741879,0.976033,0.020392869
SRR1922557,0.0016089414,0.0036628116,0.99472827
ERR924495,0.0019110767,0.003397745,0.9946912
SRR1623160,0.0017692678,0.0037010312,0.99452966
ERR1897105,0.0035743734,0.9760315,0.020394199
ERR1315313,0.0017255861,0.0035781104,0.99469626
ERR1467055,0.0016224224,0.0036552388,0.99472237
ERR1428631,0.0016277514,0.0036579291,0.9947143
ERR1383015,0.0016314734,0.0036494809,0.994719
SRR6038434,0.0016177709,0.0036542797,0.9947279
ERR441584,0.0016090899,0.0036623538,0.9947286
DRR030546,0.0016089292,0.0036627406,0.9947284
SRR2922969,0.0016090999,0.0036627762,0.99472815
ERR2003249,0.0016110063,0.0036616977,0.9947273
SRR7081024,0.0035750372,0.9760266,0.020398429
SRR946051,0.001713298,0.0035730372,0.9947136
SRR4826470,0.0035813157,0.9759688,0.02044983
ERR923653,0.0016982221,0.0035778414,0.9947239
SRR5570808,0.0035749252,0.97602624,0.02039879
ERR1583240,0.0035741944,0.97603285,0.02039291
ERR719940,0.0017398439,0.0035413457,0.9947188
ERR501355,0.0016130916,0.0036601697,0.9947267
ERR719748,0.0016916676,0.0035877365,0.9947206
ERR1690650,0.0016546553,0.0036168303,0.9947285
DRR043091,0.0016298575,0.0036450333,0.99472505
SRR6511317,0.0035742335,0.97603285,0.020392947
SRR2658142,0.0016653105,0.00360941,0.9947253
SRR1302172,0.0035741879,0.976033,0.020392869
SRR2103027,0.0035747783,0.9760276,0.020397585
ERR1524020,0.0035748035,0.97603446,0.020390803
SRR5823311,0.0017016971,0.0035933487,0.9947049
ERR526042,0.0016447655,0.0036353585,0.99471986
ERR906528,0.0016716443,0.0036456657,0.9946827
ERR2563592,0.0017346856,0.003570078,0.99469525
ERR883469,0.0016986626,0.0035779795,0.99472344
SRR6931795,0.0016085841,0.0036629087,0.9947285
ERR309377,0.0016668643,0.003645766,0.9946873
ERR1367851,0.0016915494,0.0035913747,0.99471706
SRR8605361,0.011164788,0.0443746,0.9444606
SRR7453709,0.0042511267,0.011517435,0.98423135
ERR2784664,0.0017073189,0.0035693788,0.9947233
ERR2739204,0.0016603069,0.0036326672,0.99470705
ERR501070,0.0016137131,0.0036616286,0.9947247
DRR050230,0.0035741932,0.976033,0.02039287
SRR8605807,0.0016924549,0.0038800652,0.99442744
DRR050772,0.0016112572,0.0036607261,0.994728
SRR882138,0.003575785,0.97601855,0.020405684
SRR994843,0.0016102691,0.00366248,0.9947273
ERR209229,0.0016687238,0.0036031783,0.99472815
DRR024156,0.0016329207,0.003644962,0.9947221
SRR6931649,0.001743016,0.0035557386,0.99470127
SRR3624395,0.013567024,0.8476298,0.13880315
SRR1747799,0.0035741879,0.976033,0.020392869
SRR7453619,0.0016873273,0.0036298742,0.99468285
SRR8609334,0.0031348732,0.008041528,0.9888236
ERR1583490,0.0035742573,0.9760324,0.020393357
ERR499595,0.0016132555,0.0036609918,0.99472576
SRR3063071,0.006311465,0.9480634,0.04562514
SRR7453255,0.0016547373,0.0036594467,0.99468577
ERR500796,0.0016103465,0.003661074,0.9947286
ERR1315680,0.0016529169,0.0036291645,0.9947179
SRR1119082,0.0035741879,0.976033,0.020392869
SRR5467633,0.0016150791,0.003660006,0.9947249
SRR5164098,0.0017436063,0.0036005052,0.99465585
SRR5868602,0.0016466032,0.0036411614,0.99471223
ERR981240,0.0016544032,0.003620703,0.9947249
ERR1297935,0.0016344594,0.003644752,0.9947208
SRR1461404,0.0017007373,0.0035817514,0.99471754
ERR1897628,0.0035793222,0.9760006,0.020420024
ERR2738688,0.0017798756,0.0035661648,0.99465394
SRR5823394,0.001639643,0.0036493698,0.99471104
ERR1691791,0.0017609048,0.0035264764,0.9947126
SRR6931282,0.00176125,0.0035285535,0.9947102
SRR6823541,0.0035741879,0.976033,0.020392869
ERR1582663,0.0035741879,0.976033,0.020392869
SRR1426063,0.0017185406,0.0036412918,0.9946402
SRR3419442,0.0018000943,0.0034830738,0.9947168
SRR1582848,0.001610914,0.0036618402,0.9947272
SRR2090098,0.0035741879,0.976033,0.020392869
SRR7453636,0.0016524802,0.003652497,0.994695
ERR441694,0.0016220663,0.0036524313,0.9947255
ERR1897023,0.0035745131,0.9760301,0.020395352
SRR5983434,0.0016622404,0.0036161223,0.99472165
DRR044300,0.0016551618,0.0036210807,0.9947238
SRR986781,0.004216864,0.9700328,0.025750337
SRR3095071,0.0018119416,0.0034669035,0.9947212
ERR2560642,0.0017392188,0.0036266723,0.99463415
ERR2002106,0.0016126711,0.003661886,0.9947254
SRR997075,0.0016108457,0.0036615105,0.9947277
SRR996309,0.0016090942,0.0036625818,0.9947284
ERR1110192,0.0035741879,0.976033,0.020392869
SRR776265,0.0043843244,0.12227642,0.8733393
ERR1298390,0.001611139,0.0036607613,0.99472815
ERR2198647,0.0016260208,0.003655875,0.99471813
ERR1398258,0.0016447123,0.0036324963,0.99472284
SRR6746213,0.0035755213,0.97602093,0.020403495
ERR450757,0.0016212097,0.003659827,0.9947189
ERR2003237,0.0016093069,0.0036627061,0.994728
ERR1311100,0.0016300499,0.0036516732,0.99471825
SRR924183,0.0035763592,0.9760142,0.020409467
ERR2596275,0.0016675298,0.0036341252,0.9946983
SRR6745822,0.0035741879,0.976033,0.020392869
SRR2668733,0.0035741879,0.976033,0.020392869
SRR3094752,0.0018159495,0.0034749613,0.99470913
ERR1315168,0.0018076258,0.0034958378,0.9946965
SRR387548,0.0016678723,0.0036088866,0.9947233
ERR500005,0.0016104974,0.003661665,0.9947279
ERR1736279,0.0016612884,0.003628672,0.9947101
SRR3884226,0.003574228,0.97603273,0.020393062
ERR2738701,0.001658535,0.0036174967,0.994724
ERR2198673,0.0017334552,0.0035723003,0.9946943
SRR3201912,0.0016221984,0.003657623,0.9947202
ERR328064,0.0017445941,0.0036067923,0.99464864
SRR2097696,0.0035741879,0.976033,0.020392869
SRR6414068,0.0016458269,0.0036453113,0.9947089
SRR6414367,0.0016160719,0.003656231,0.9947277
ERR1593484,0.0036147346,0.97566575,0.020719549
SRR996907,0.0016155291,0.003659408,0.99472505
SRR3095216,0.001676217,0.0036041492,0.9947196
ERR719974,0.001751463,0.0035240673,0.99472445
SRR5180431,0.003574214,0.9760326,0.020393103
SRR5165977,0.0016239648,0.0036548025,0.9947213
DRR043157,0.0016136377,0.0036578663,0.9947285
ERR1689051,0.0016178773,0.0036532274,0.99472886
ERR3506625,0.0017024941,0.0036399765,0.99465746
SRR7449270,0.0017295547,0.0035919975,0.9946785
ERR1366642,0.0016638484,0.0036477977,0.9946884
SRR6348033,0.0035741879,0.976033,0.020392869
ERR1716707,0.0035742028,0.97603285,0.020392923
ERR1256420,0.0016161903,0.003660541,0.9947233
ERR1523804,0.00645845,0.2060979,0.78744364
SRR8610943,0.007617438,0.07437486,0.9180077
ERR1594274,0.01329913,0.8519097,0.13479124
SRR6264139,0.0017408695,0.0036238658,0.9946353
SRR5396132,0.0035819055,0.97596383,0.020454347
SRR3419433,0.0019063819,0.003386474,0.99470717
ERR488099,0.008271631,0.0016493866,0.99007905
SRR5082943,0.0016506632,0.0036491142,0.9947002
ERR1298448,0.0016165538,0.0036585508,0.9947249
SRR8610737,0.0016652528,0.0038074602,0.9945273
ERR441580,0.001610168,0.0036613825,0.9947285
SRR5178834,0.0035741879,0.976033,0.020392869
SRR5180429,0.0035741879,0.976033,0.020392869
SRR8610218,0.0016531327,0.0037789627,0.9945679
SRR6931376,0.0016304957,0.0036411907,0.9947284
SRR6309207,0.0016099906,0.003661658,0.9947284
SRR996555,0.0016940519,0.0037012207,0.99460477
ERR1897032,0.0035755106,0.9760227,0.02040179
ERR719125,0.0017108108,0.0035730533,0.9947161
SRR1600317,0.0035745807,0.97602946,0.020396018
ERR2442800,0.0016901225,0.0038824303,0.99442744
ERR1103355,0.0035743632,0.9760315,0.020394158
SRR2048126,0.0035743767,0.9760315,0.020394193
SRR6408887,0.0016143222,0.0036579352,0.9947278
ERR867283,0.001706553,0.0035805171,0.9947129
ERR956968,0.0016389686,0.0036384328,0.9947226
SRR5313399,0.0035741879,0.976033,0.020392869
SRR1660145,0.0016248515,0.0036487405,0.99472636
SRR5869376,0.0016089628,0.003662808,0.99472827
SRR5082857,0.0016850744,0.0036462764,0.99466866
SRR1261508,0.0035741976,0.97603285,0.02039291
ERR532007,0.0017172692,0.0035609412,0.9947218
ERR2169043,0.0035741879,0.976033,0.020392869
SRR6411835,0.0016091168,0.0036623294,0.9947286
ERR1467049,0.0016223241,0.003662909,0.9947148
SRR2896967,0.0016393578,0.0036428713,0.9947178
ERR1690056,0.0016949024,0.0035767043,0.9947284
SRR6058706,0.0035741879,0.976033,0.020392869
SRR1923122,0.0035741744,0.976033,0.020392833
ERR1255959,0.0016116194,0.0036621387,0.99472624
ERR209756,0.0016225413,0.0036548062,0.9947227
SRR5223443,0.0035741879,0.976033,0.020392869
ERR878271,0.0018052597,0.0035067236,0.99468803
ERR705772,0.0016766288,0.003602636,0.9947207
ERR2271661,0.0035741879,0.976033,0.020392869
ERR1466983,0.0016441081,0.003636138,0.99471974
SRR1818178,0.0035741709,0.976033,0.02039276
ERR2595794,0.001702362,0.0035870147,0.9947107
ERR1538955,0.0016517863,0.0036356647,0.9947126
ERR1689698,0.0016443444,0.0036523466,0.99470335
SRR6394077,0.0016282237,0.003648271,0.99472356
ERR1297804,0.0016265513,0.0036504928,0.99472296
SRR2297154,0.0041538314,0.97566515,0.020180985
SRR3951174,0.0016220115,0.0036593545,0.99471855
ERR498826,0.0017209031,0.003565833,0.99471325
SRR3400397,0.0016679255,0.0036050219,0.9947271
DRR043134,0.0016215289,0.003650549,0.9947279
SRR6394124,0.0016158387,0.0036572607,0.99472696
ERR309388,0.0016876382,0.0036392857,0.9946731
SRR960943,0.0035741879,0.976033,0.020392869
ERR579840,0.0016266782,0.0036486438,0.9947247
ERR1384575,0.0017247882,0.003566507,0.99470866
SRR8356238,0.0016704004,0.0036142205,0.9947154
ERR720043,0.0017390851,0.0035391296,0.9947218
SRR2897922,0.0017071065,0.003593828,0.9946991
SRR1713808,0.0018638078,0.003808137,0.9943281
SRR6444207,0.0016497286,0.0036320589,0.99471825
SRR7584484,0.0016473528,0.0036495926,0.994703
SRR1770600,0.0035742368,0.97603285,0.020392958
ERR2836144,0.00173582,0.0035798813,0.9946843
ERR209893,0.0016670952,0.0036078643,0.99472505
SRR1031043,0.003945162,0.9726141,0.023440713
ERR1523249,0.010081427,0.032083474,0.95783514
ERR441869,0.001618775,0.0036527,0.9947285
ERR538467,0.0035741879,0.976033,0.020392869
SRR1623080,0.0016501811,0.003678421,0.9946714
ERR2210836,0.0016819079,0.003603163,0.9947149
ERR1691703,0.0016752904,0.0036038598,0.9947208
ERR1759990,0.0016194946,0.0036585175,0.994722
SRR1948854,0.0016313987,0.0036548167,0.9947137
ERR1582867,0.0035742195,0.97603273,0.020393042
ERR924164,0.0016124847,0.003661908,0.99472564
DRR042987,0.0016248056,0.0036497463,0.9947254
SRR3633262,0.0035745609,0.9760301,0.02039534
SRR6411559,0.0016194659,0.0036524632,0.994728
SRR2761274,0.0016261166,0.0036591447,0.9947147
ERR500270,0.0016316364,0.003639609,0.99472874
ERR1315429,0.0016198808,0.0036571657,0.99472296
SRR995495,0.0016290792,0.0036608137,0.9947101
ERR1677111,0.0016148243,0.0036578064,0.99472743
ERR1691123,0.0016304769,0.003646003,0.99472356
ERR1522308,0.00271394,0.0052748607,0.99201113
ERR543813,0.0035683864,0.97607917,0.020352492
SRR2098450,0.0035741879,0.976033,0.020392869
SRR5181177,0.0035741879,0.976033,0.020392869
SRR5236364,0.0035741879,0.976033,0.020392869
SRR2027622,0.003575881,0.97601765,0.020406462
ERR1382765,0.0016978928,0.003580972,0.9947212
ERR1311170,0.0016100397,0.003662072,0.9947279
ERR1677008,0.0016252794,0.003646407,0.9947284
ERR2002197,0.0016164809,0.0036583494,0.99472517
SRR2984198,0.0035743609,0.97603136,0.020394249
SRR8609662,0.0016163928,0.003661031,0.9947226
SRR2097573,0.0035741879,0.976033,0.020392869
ERR532216,0.0016935564,0.0035866203,0.99471986
SRR1302180,0.0035741879,0.976033,0.020392869
SRR4414521,0.0035741944,0.97603285,0.02039289
SRR6287249,0.0035741879,0.976033,0.020392869
ERR982899,0.81634766,0.023188857,0.1604635
ERR1331798,0.0016160617,0.0036559324,0.994728
SRR3037179,0.0016093785,0.003664824,0.99472576
ERR522451,0.0016774653,0.003609411,0.9947131
ERR1315738,0.001609047,0.0036627955,0.99472815
SRR6477287,0.0035745811,0.9760296,0.02039585
ERR1511993,0.0016085382,0.0036629192,0.9947285
ERR1313568,0.0016370642,0.0036448587,0.99471813
ERR309535,0.0022223145,0.0033997067,0.9943779
ERR1311060,0.0016091183,0.0036622821,0.9947286
SRR1618243,0.0016194559,0.0036539002,0.9947266
ERR1297930,0.0016312908,0.0036571794,0.9947115
ERR1716690,0.0035741879,0.976033,0.020392869
SRR2098410,0.0035741879,0.976033,0.020392869
ERR309608,0.0018035457,0.0035560115,0.9946405
SRR2897803,0.0016565478,0.0036389926,0.9947044
SRR1161616,0.0035741995,0.97603613,0.020389631
ERR1313297,0.0016220738,0.0036496976,0.99472827
ERR719826,0.0017163069,0.0035540955,0.9947296
ERR1522901,0.0017288593,0.0036572632,0.9946138
ERR2168935,0.0035741879,0.976033,0.020392869
ERR441693,0.0016147707,0.0036567813,0.9947285
SRR3624345,0.013567024,0.8476298,0.13880315
ERR1263514,0.0016566053,0.003623858,0.9947195
SRR920175,0.0016085504,0.0036629157,0.9947285
SRR7453782,0.0016308718,0.0036569932,0.9947121
ERR525865,0.0016198811,0.0036513084,0.99472886
SRR7453539,0.0016314187,0.0036545286,0.9947141
ERR532193,0.0016643521,0.003620376,0.9947153
ERR1382791,0.0016539149,0.0036202027,0.9947259
ERR792513,0.0035743772,0.9760325,0.020393213
ERR2286297,0.0016226931,0.0036497298,0.99472755
ERR1876231,0.0016621024,0.0036106415,0.9947273
ERR1726013,0.8281046,0.058429975,0.11346542
DRR060332,0.0016099174,0.0036618877,0.99472827
ERR866560,0.0016839651,0.0035947685,0.9947213
SRR1027945,0.0035741879,0.976033,0.020392869
SRR6264241,0.00165303,0.003637346,0.9947096
ERR1310753,0.0017402513,0.003550363,0.9947094
SRR5983318,0.0017532497,0.0035270026,0.99471974
ERR1548759,0.0016342337,0.003657099,0.99470866
ERR1691637,0.0016689907,0.0036059292,0.99472505
ERR2854535,0.0016681857,0.0036345546,0.9946972
ERR418232,0.0016093964,0.0036627038,0.9947279
ERR2495446,0.0016829341,0.0036034659,0.9947136
SRR5915088,0.0035742524,0.97603285,0.020392988
ERR2511765,0.0016672359,0.0036134694,0.99471927
ERR757047,0.001632563,0.0036535833,0.99471384
ERR1582178,0.0035746475,0.9760291,0.020396253
SRR6745943,0.0035741879,0.976033,0.020392869
ERR1256834,0.0016098657,0.0036625576,0.99472755
SRR7145490,0.0035742114,0.97603285,0.020392938
SRR8609789,0.013568116,0.84749234,0.13893956
SRR2761302,0.0016085719,0.0036629105,0.9947285
SRR8610089,0.001646232,0.003668404,0.9946853
SRR2090124,0.0035744035,0.97603273,0.02039278
SRR3037304,0.0016733919,0.003610964,0.99471563
DRR035512,0.0035788652,0.9759951,0.020426055
SRR5586670,0.0016502491,0.0036344472,0.9947153
ERR1582772,0.0035745825,0.97602946,0.02039598
SRR5822910,0.0016388472,0.0036524946,0.99470866
ERR1311628,0.0016434343,0.0036324263,0.9947241
ERR2836007,0.0017586472,0.003534649,0.9947067
