,root:Engineered,root:Environmental,root:Host-associated
ERR1582880,0.0047623375,0.9768222,0.01841552
SRR7454133,0.004463203,0.002789915,0.9927469
SRR994632,0.0048225475,0.002477239,0.9927003
ERR1521867,0.0030073312,0.005109665,0.9918829
DRR043223,0.0043507945,0.002895718,0.99275345
ERR139527,0.0041685705,0.003101774,0.9927296
ERR866600,0.0041546817,0.0031114693,0.99273384
ERR1690744,0.0043393853,0.002909072,0.9927516
SRR2048137,0.004789994,0.97674745,0.018462557
ERR765713,0.0026266614,0.0062970477,0.99107623
SRR1929546,0.0047623515,0.9768222,0.018415568
SRR6746552,0.0048498684,0.97658336,0.01856682
ERR2042043,0.0040008244,0.0033139985,0.9926852
SRR5486599,0.00482585,0.97664225,0.018531919
SRR5156103,0.0045978753,0.0026616233,0.9927406
SRR500404,0.0047665737,0.97681034,0.01842306
SRR1328270,0.0020291975,0.009242707,0.98872805
SRR1119041,0.00477426,0.9767894,0.01843627
ERR1582668,0.0047623515,0.9768222,0.018415568
SRR6457199,0.004763709,0.9768183,0.01841799
DRR048195,0.004310409,0.002941059,0.99274856
ERR500250,0.0042236787,0.0030369537,0.9927394
ERR1398245,0.004135688,0.0031519071,0.9927124
SRR3586849,0.0047623515,0.9768222,0.018415568
SRR1631776,0.0047623515,0.9768222,0.018415568
ERR418270,0.0038414754,0.0035014928,0.992657
SRR5947939,0.003906986,0.0034121808,0.99268085
SRR5180955,0.004811786,0.97668844,0.018499756
SRR3725765,0.0044333334,0.0028372952,0.99272937
ERR1263780,0.0032423611,0.004535931,0.99222165
ERR2739031,0.0042723017,0.0029824022,0.9927452
ERR498667,0.0040623154,0.003214957,0.9927227
SRR2848864,0.0048082834,0.9765157,0.018676005
SRR5139813,0.0040752967,0.0032366435,0.99268806
SRR3501938,0.0038914825,0.0034619635,0.9926466
ERR1315742,0.0039740778,0.0033592496,0.99266666
ERR1522783,0.0023569572,0.010247058,0.98739594
ERR498584,0.0040171687,0.003318505,0.9926643
ERR2013509,0.0046393806,0.0026331989,0.9927274
SRR5210754,0.0038197984,0.0035641398,0.99261606
SRR2145356,0.0037607332,0.0036749893,0.99256426
SRR5640760,0.0047624223,0.97682184,0.018415725
ERR990598,0.0029841685,0.0051451824,0.99187064
ERR867306,0.0039684116,0.0033403614,0.9926912
ERR1310946,0.0036922777,0.003721441,0.9925863
ERR1548840,0.0041263094,0.0031387086,0.992735
ERR209881,0.003932861,0.0034075198,0.9926596
DRR050239,0.0047623515,0.9768222,0.018415568
DRR029241,0.0044670715,0.0027821055,0.99275076
ERR209207,0.004285157,0.0029643886,0.9927504
SRR7901939,0.0027987773,0.0057231183,0.99147815
SRR951995,0.017516593,0.097662725,0.8848207
SRR5179912,0.0049549122,0.976314,0.018731084
SRR7448701,0.003622276,0.003830979,0.99254674
SRR1556835,0.004198236,0.0030611285,0.9927407
SRR1016801,0.0049899556,0.97619104,0.018818924
SRR5564370,0.0039466172,0.0033631998,0.99269015
ERR701615,0.8225467,0.13338667,0.044066574
ERR1690901,0.0041771387,0.0030880258,0.9927348
ERR532111,0.004125082,0.0031582874,0.9927166
ERR537653,0.003877753,0.0034728542,0.9926494
ERR1654125,0.0037723195,0.0036477246,0.99258
SRR5179722,0.004936338,0.9763423,0.018721385
ERR2043189,0.0047623515,0.9768222,0.01841553
SRR7902315,0.0028177002,0.0063661383,0.9908161
SRR8608223,0.0026286189,0.019833772,0.97753763
SRR776059,0.0052634054,0.041938145,0.9527984
SRR5180102,0.0047623515,0.9768222,0.018415568
SRR8610928,0.0047630565,0.9768173,0.018419635
ERR1809123,0.004113571,0.003174677,0.9927118
ERR1582524,0.004762409,0.97682184,0.01841571
ERR1690886,0.004362478,0.002885108,0.99275243
SRR996284,0.0039751884,0.0033230593,0.99270177
ERR1135442,0.0042501865,0.0030405233,0.9927093
ERR1594286,0.004764903,0.97680557,0.01842957
ERR209082,0.0040068487,0.003308197,0.99268496
SRR7449290,0.0039937105,0.0033383006,0.992668
SRR920116,0.0047465176,0.0025329308,0.9927206
SRR6670463,0.0038019044,0.0035836415,0.9926145
ERR1582269,0.004762823,0.9768207,0.01841638
ERR906574,0.0040837205,0.0032010144,0.9927153
ERR2247378,0.003955811,0.0033614752,0.99268275
SRR5349097,0.00476236,0.9768221,0.018415624
SRR959262,0.016655881,0.065986745,0.9173573
ERR757118,0.004817327,0.0024778184,0.9927048
SRR2011350,0.0047623515,0.9768222,0.018415568
ERR695620,0.0039015708,0.0034553476,0.99264306
SRR1461141,0.0040345807,0.0032772738,0.9926882
SRR8611175,0.0022205608,0.009775388,0.9880041
SRR7535351,0.0052342853,0.97561157,0.019154077
ERR1511850,0.004410278,0.0028671175,0.9927226
ERR1583064,0.0047624307,0.97682124,0.018416286
ERR2511214,0.00396928,0.0034077545,0.992623
SRR6746483,0.004762478,0.9768216,0.0184158
SRR2923043,0.00240665,0.007134716,0.9904586
ERR1256468,0.0038765948,0.00347711,0.99264634
ERR1523801,0.0022064876,0.008209104,0.9895844
SRR5640749,0.004762433,0.9768217,0.018415807
SRR5831874,0.0043736775,0.0028729883,0.9927533
DRR042841,0.004518152,0.0027334916,0.9927483
ERR2097576,0.8206647,0.1304314,0.048903845
ERR499174,0.004076056,0.0031981391,0.99272585
SRR5468005,0.004396917,0.002847866,0.99275523
DRR047646,0.004152343,0.0031118363,0.99273586
ERR1913117,0.004075925,0.0032003897,0.99272364
SRR4414522,0.0049070804,0.97644013,0.018652737
ERR500379,0.004056533,0.0032220033,0.9927215
SRR5431536,0.00365251,0.0037819578,0.9925655
SRR920173,0.0051142285,0.00225889,0.99262685
SRR6931879,0.0039253547,0.0033929413,0.9926817
SRR5178805,0.0047623515,0.9768222,0.018415568
SRR995299,0.004166222,0.003092808,0.99274105
SRR6239892,0.0041714837,0.0030870528,0.99274147
SRR4054823,0.0047623483,0.9768221,0.018415574
DRR030535,0.0044774604,0.0027697035,0.9927529
ERR1583491,0.004762349,0.9768222,0.018415555
ERR1428477,0.003748387,0.0036352172,0.99261636
SRR2897127,0.003943766,0.0034005253,0.99265575
ERR719708,0.0042273863,0.0030313819,0.9927412
ERR526039,0.004010573,0.003284335,0.99270505
SRR1980774,0.0047637583,0.9768173,0.018418936
ERR1512104,0.0034571588,0.0041132546,0.99242955
SRR4436086,0.0047623515,0.9768222,0.018415565
SRR6414280,0.0042837397,0.0029657066,0.9927505
SRR5683519,0.0047623515,0.9768222,0.018415568
SRR3201944,0.0039364556,0.0033731807,0.9926904
SRR6932369,0.004425056,0.0028201176,0.9927549
SRR027973,0.00476227,0.9768222,0.018415565
SRR3361510,0.0038656944,0.0034710385,0.99266326
ERR1309917,0.0042820806,0.0029656847,0.9927522
ERR1428731,0.0040512686,0.0032283913,0.99272037
ERR719704,0.0041811946,0.0030970704,0.99272174
SRR2658213,0.0039414703,0.003369226,0.9926893
SRR5915395,0.0047623515,0.9768222,0.018415568
ERR2495591,0.0041234777,0.003144208,0.99273235
ERR1905833,0.004311285,0.002934917,0.9927538
ERR1759998,0.0040875324,0.0032111218,0.9927013
ERR1522523,0.004409331,0.002835741,0.9927549
SRR2061250,0.0047623515,0.9768222,0.018415568
ERR487299,0.0034427212,0.0042627575,0.99229455
ERR1263914,0.0038904375,0.003441409,0.9926682
SRR5431516,0.0033046373,0.004405519,0.99228984
SRR6265682,0.0040834607,0.0032119823,0.9927046
ERR1548663,0.0037488367,0.0036431309,0.9926081
DRR043756,0.00420716,0.003046943,0.99274594
ERR1844413,0.0047642663,0.9768157,0.018420096
ERR1384524,0.004014402,0.0033074582,0.99267817
SRR6145457,0.0047624474,0.97682184,0.01841577
SRR6764648,0.0045613134,0.0026986357,0.9927401
SRR944444,0.0047623515,0.9768222,0.018415568
SRR5179884,0.0056103054,0.97474325,0.019646462
SRR2897174,0.0041768495,0.0031527358,0.9926704
ERR1689293,0.0044085793,0.0028385506,0.9927529
ERR2002312,0.0043127635,0.0029349213,0.9927523
SRR7270025,0.004234336,0.0030614,0.9927043
SRR6004959,0.0047623515,0.9768222,0.018415568
ERR923872,0.004395122,0.0028583219,0.99274653
ERR543060,0.004764459,0.97680867,0.018426869
ERR1315724,0.0031849411,0.0047159414,0.99209917
SRR3362158,0.0041018804,0.0031776535,0.9927205
ERR1896943,0.0047623515,0.9768222,0.018415568
SRR5869694,0.0037312729,0.0036623764,0.9926064
ERR321970,0.0042897714,0.0029575028,0.9927528
ERR2027886,0.002938654,0.005446126,0.99161524
SRR7448740,0.004606773,0.0026551934,0.99273807
ERR1897006,0.0028575086,0.0062800176,0.9908625
SRR5916490,0.0047623515,0.9768222,0.018415568
SRR1657435,0.0047623515,0.9768222,0.018415568
SRR2167997,0.00476238,0.97682196,0.018415626
ERR500328,0.004176512,0.0030817087,0.9927417
ERR1263735,0.0040368875,0.0032633478,0.9926998
SRR2658195,0.0040419274,0.0032517826,0.99270624
SRR1200789,0.0047623515,0.9768222,0.018415568
DRR050246,0.0047623515,0.9768222,0.018415568
ERR538791,0.0047623515,0.9768222,0.018415568
ERR1522049,0.0027736963,0.005893329,0.99133295
ERR2286299,0.0044182884,0.0028291906,0.99275255
ERR1467004,0.0043038907,0.0029445784,0.9927515
ERR1220552,0.0048429784,0.9766009,0.018556116
ERR1743348,0.0047624293,0.97682184,0.018415716
ERR1582777,0.0047623515,0.9768222,0.018415565
SRR3030592,0.0040124194,0.0032933576,0.99269426
SRR1767180,0.0047622486,0.9768225,0.018415228
ERR2762698,0.004827067,0.0024705178,0.99270236
SRR5687811,0.004218378,0.003034479,0.9927471
SRR4414333,0.0047701043,0.97680044,0.018429454
ERR522529,0.0044251545,0.0028234567,0.99275136
SRR6844073,0.004762298,0.9768223,0.018415391
SRR3361657,0.00419063,0.0030725014,0.99273694
ERR107129,0.004052849,0.003260339,0.99268687
ERR2739145,0.004055666,0.003226737,0.9927176
SRR1258276,0.0047623515,0.9768222,0.018415568
ERR1398117,0.003676208,0.0037641206,0.9925597
SRR3624560,0.0047623445,0.9768222,0.018415542
SRR8356366,0.0045876633,0.0026717961,0.9927406
SRR6028491,0.0038489755,0.0035146049,0.99263644
ERR220369,0.0047622486,0.9768225,0.018415228
SRR8609632,0.0051554204,0.96964306,0.025201501
ERR442925,0.004105031,0.0031644567,0.99273056
SRR6757622,0.004092322,0.0031788712,0.9927288
ERR1582056,0.004761197,0.9768271,0.018411728
DRR088660,0.0047627976,0.9768191,0.018418094
ERR1384348,0.004017001,0.0032933438,0.99268967
SRR3737386,0.004762445,0.97682184,0.018415743
SRR5178736,0.0049076895,0.97642034,0.0186719
SRR3037245,0.0040136287,0.0032769593,0.9927094
ERR501011,0.003947809,0.003359621,0.9926926
ERR1745158,0.003186383,0.004660397,0.9921532
SRR1948785,0.0043210275,0.0029655236,0.9927134
DRR048230,0.004044983,0.003237976,0.992717
SRR5803265,0.004763231,0.9768173,0.018419554
ERR1331856,0.0040941746,0.0031911307,0.9927147
ERR1523124,0.0021553691,0.008546181,0.98929846
ERR441957,0.0043377033,0.0029079097,0.9927544
SRR944560,0.0026576433,0.0121523,0.9851901
ERR1913095,0.004324394,0.002921386,0.99275416
ERR2262456,0.0037234353,0.0037344594,0.99254215
ERR1677000,0.0027803455,0.0059447233,0.99127495
ERR1263798,0.0038005905,0.0035635177,0.9926359
ERR1513378,0.0035511635,0.0039488524,0.9925
SRR6444682,0.0039192704,0.0034180558,0.99266267
ERR840861,0.003890955,0.0034872156,0.9926218
ERR1689296,0.0047542313,0.002526854,0.99271894
SRR6412069,0.004497987,0.0027503578,0.9927517
SRR1949338,0.0033452732,0.0043318556,0.9923228
SRR996086,0.0045815366,0.002707095,0.9927114
SRR640765,0.0047623552,0.9768221,0.01841558
SRR1923275,0.004763993,0.9768174,0.0184186
ERR1263763,0.003582114,0.0038967447,0.9925211
SRR4826715,0.0047623776,0.97682196,0.018415665
ERR538529,0.0047623515,0.9768222,0.018415568
SRR1618145,0.004399314,0.0028459313,0.99275476
SRR5180021,0.0047623515,0.9768222,0.018415568
ERR2511470,0.003950183,0.0033933856,0.9926564
SRR1622879,0.004584654,0.0026710574,0.9927443
ERR1256779,0.0039056223,0.0034452912,0.992649
SRR7901888,0.003057124,0.005033143,0.9919097
ERR441798,0.0046713934,0.0025954808,0.9927331
SRR994610,0.0044757845,0.0027712889,0.9927529
SRR5180951,0.004843752,0.97659373,0.018562566
SRR7269873,0.0044456953,0.0028161278,0.9927382
SRR994484,0.004066621,0.003219393,0.992714
ERR1582779,0.0047604805,0.9768305,0.018409073
SRR3094778,0.00516482,0.0022246751,0.9926105
ERR500945,0.0042599733,0.002990251,0.9927498
SRR980749,0.0020432158,0.009157154,0.98879963
ERR209858,0.00407985,0.00321242,0.9927078
DRR070608,0.0049407477,0.97633094,0.018728316
ERR2211075,0.004190861,0.0030737848,0.9927354
SRR5180396,0.0049276715,0.9763916,0.018680656
ERR1521884,0.002336305,0.0075013903,0.9901624
ERR1511952,0.0040101088,0.0033032722,0.9926866
ERR543040,0.004762446,0.9768216,0.018415969
SRR1600313,0.004762411,0.97682184,0.018415706
ERR2011852,0.004067121,0.003211328,0.9927215
ERR1513405,0.0046285023,0.0026323637,0.99273914
ERR1582810,0.0047623515,0.9768222,0.018415565
ERR1582246,0.004762347,0.9768222,0.018415552
SRR1649654,0.0047623515,0.9768222,0.018415568
SRR2168279,0.0047642104,0.97681683,0.018418884
SRR2002315,0.0047623264,0.9768222,0.018415486
ERR1523696,0.004702895,0.00256931,0.99272776
SRR8605304,0.005276051,0.0021529815,0.99257094
SRR5915616,0.004762347,0.9768222,0.018415555
SRR6757689,0.0043993196,0.0028456931,0.992755
SRR5626924,0.004762349,0.9768222,0.018415555
ERR1759862,0.004762453,0.9768212,0.018416403
SRR6054487,0.00454983,0.0027031119,0.992747
SRR8608279,0.0035905177,0.0041646045,0.9922449
SRR8609571,0.0048152404,0.002477766,0.99270695
ERR867506,0.0039860215,0.0033129798,0.99270093
ERR1896718,0.0047622886,0.9768223,0.018415391
DRR048137,0.004395386,0.00285142,0.9927532
ERR2011067,0.00402718,0.0032910036,0.9926818
SRR618705,0.015487019,0.8786551,0.10585789
ERR1311494,0.004197157,0.0030716648,0.99273115
SRR8356355,0.0037924903,0.0035774503,0.99263
SRR1200776,0.0047623515,0.9768222,0.018415568
SRR4414427,0.004765585,0.9768122,0.018422151
SRR1610797,0.0047623515,0.9768222,0.018415568
SRR6975971,0.0047623967,0.9768217,0.018415831
SRR2145508,0.0020258478,0.009238844,0.98873526
DRR024047,0.0043780585,0.0028734033,0.99274856
SRR1949312,0.0045328173,0.0027941554,0.992673
ERR1467062,0.0039249305,0.003393678,0.9926813
SRR8609866,0.0023672718,0.0073347143,0.990298
ERR3005994,0.0040578195,0.0032409502,0.9927012
ERR2538290,0.0037889788,0.0036059513,0.9926051
SRR1016810,0.005516498,0.9717758,0.022707667
SRR6670623,0.0036677967,0.0037733167,0.99255884
ERR2198659,0.004218299,0.003050953,0.9927308
SRR3403847,0.0040313797,0.0032717765,0.9926968
ERR2531971,0.0043153185,0.002932735,0.99275196
ERR309319,0.0038364958,0.0035590844,0.9926044
ERR1594184,0.0047623515,0.9768222,0.018415568
SRR1618248,0.003931236,0.0033844833,0.9926843
ERR1844390,0.0058852686,0.9690166,0.02509809
SRR944430,0.004767539,0.9768167,0.018415751
DRR047476,0.004102593,0.0031743709,0.99272305
ERR441011,0.004567572,0.0026864484,0.99274594
ERR444012,0.004023252,0.0032706342,0.9927061
SRR6057215,0.0047623515,0.9768222,0.018415568
SRR6054590,0.0044150418,0.0028373285,0.9927476
ERR1522305,0.0020562238,0.009182257,0.9887615
DRR042859,0.0045320354,0.0027196256,0.9927483
SRR2761301,0.0040776767,0.0031962066,0.9927261
ERR1811176,0.0041979253,0.0030704539,0.99273163
SRR3951150,0.0043496145,0.0029011539,0.9927492
SRR5801425,0.004763985,0.9768163,0.018419687
DRR042741,0.0042284657,0.0030267218,0.9927448
SRR6931646,0.0036676947,0.0037703377,0.992562
SRR1778447,0.0022591825,0.009430629,0.9883102
ERR1676989,0.0021130948,0.008671574,0.9892153
SRR6508134,0.004844535,0.97659713,0.018558303
SRR1426799,0.0038552063,0.0035342309,0.9926105
SRR3581155,0.004455012,0.0027967517,0.9927482
ERR1256050,0.004020025,0.0033121745,0.99266785
SRR6408893,0.004011658,0.0032770627,0.9927113
SRR6932368,0.004802046,0.0024878355,0.9927101
SRR5196282,0.0039572576,0.0033576384,0.9926851
SRR2010537,0.0045757815,0.0026801508,0.9927441
SRR8356233,0.0041205687,0.0031826333,0.9926968
ERR2011919,0.00372458,0.0037079211,0.99256754
SRR8356271,0.0040618824,0.0032238183,0.99271435
ERR719317,0.004084251,0.00319748,0.9927182
SRR919559,0.004560987,0.00269233,0.99274665
SRR4434588,0.0047617923,0.97682446,0.018413719
ERR444159,0.0038428,0.0035574983,0.9925997
ERR1398083,0.0040480345,0.0032545505,0.9926974
SRR6287236,0.0047623576,0.9768221,0.01841558
SRR4431455,0.0047623515,0.9768222,0.018415565
SRR3633514,0.0047623515,0.9768222,0.018415568
SRR2057038,0.004779829,0.9767339,0.018486308
ERR2511228,0.004186364,0.0030842812,0.99272937
SRR3094966,0.003952877,0.0033671258,0.9926801
SRR636594,0.0047623552,0.9768221,0.01841558
DRR047990,0.00432381,0.0029221307,0.99275404
SRR2897027,0.004387659,0.0028748624,0.9927375
ERR1522812,0.0025976647,0.009566474,0.9878358
SRR062222,0.0047623515,0.9768222,0.018415568
ERR1593474,0.0047624186,0.97682196,0.018415665
SRR944491,0.007002313,0.9606028,0.032394893
SRR387941,0.0047364766,0.002541077,0.99272245
SRR4415429,0.0047623888,0.97682196,0.018415652
SRR387979,0.004203751,0.003054913,0.99274135
SRR5587987,0.0047623515,0.9768222,0.018415568
ERR956983,0.0046185334,0.0026800442,0.9927014
SRR3633005,0.0047623515,0.9768222,0.018415568
SRR935579,0.0045338115,0.0027171106,0.99274915
SRR1744118,0.004272087,0.002976256,0.9927517
SRR2145583,0.004311873,0.0029452185,0.9927429
ERR1384029,0.0042241737,0.0030337763,0.99274206
ERR1523560,0.0020433068,0.009202688,0.98875403
SRR4826253,0.0047642672,0.97681683,0.018418958
ERR981219,0.004202432,0.0030629581,0.99273455
ERR522421,0.00409334,0.0032231049,0.9926836
ERR1311412,0.00427924,0.0029858658,0.9927349
SRR935584,0.004114928,0.0031520657,0.992733
DRR048135,0.0043274476,0.0029195624,0.992753
ERR2596022,0.00421297,0.003074631,0.9927124
SRR3026471,0.0047632935,0.97681934,0.018417306
ERR2836094,0.0032938307,0.00444959,0.99225664
ERR2729822,0.82082,0.13061762,0.048562326
ERR538919,0.0047623515,0.9768222,0.018415568
ERR1582057,0.0047616665,0.9768251,0.018413289
SRR3098337,0.004763377,0.9768192,0.018417409
SRR5801432,0.00477067,0.9767975,0.0184318
ERR1256880,0.0038889598,0.003478194,0.9926328
ERR1314331,0.0030963034,0.004866331,0.9920373
ERR2002273,0.004188987,0.0030756248,0.9927354
ERR1226660,0.0023416723,0.007526102,0.9901322
DRR044021,0.0046376195,0.0026247005,0.9927377
SRR5874730,0.0047623515,0.9768222,0.018415568
ERR531446,0.0039950297,0.0033158294,0.9926891
ERR833543,0.0047623515,0.9768222,0.018415568
SRR994569,0.0046870387,0.0025821342,0.9927308
SRR5156207,0.0042444137,0.0030180837,0.9927375
ERR531529,0.004047309,0.0032499498,0.9927027
ERR3130429,0.0048082722,0.97669685,0.01849487
SRR5327679,0.0047634915,0.97681886,0.01841767
ERR1135688,0.0043478515,0.0029073711,0.9927448
ERR924445,0.003118643,0.004811649,0.9920697
ERR1135748,0.0041812686,0.0031049696,0.99271375
SRR1923947,0.005225862,0.0021902719,0.9925839
SRR8611196,0.0033113912,0.004392229,0.9922964
ERR1367841,0.0038915037,0.0034584545,0.9926501
SRR2658010,0.003208495,0.004616035,0.9921754
SRR1949244,0.004059825,0.003230744,0.9927094
ERR2595848,0.004028303,0.0032843328,0.99268734
SRR1767188,0.00476229,0.9768222,0.018415496
ERR1905555,0.0047882874,0.0024989422,0.9927128
ERR543126,0.0047649266,0.9768118,0.018423283
ERR1897678,0.0047616237,0.97682524,0.018413145
ERR368876,0.0042529027,0.0029968468,0.9927503
DRR043159,0.0047431113,0.00253548,0.9927214
SRR4826010,0.004762542,0.9768212,0.018416349
SRR3144707,0.0047639576,0.9768176,0.01841843
ERR1328341,0.0041042813,0.0031911638,0.9927046
ERR209302,0.0043915645,0.0028559223,0.99275255
ERR1533362,0.004062436,0.0032847414,0.9926528
SRR6054500,0.0040091365,0.0032874728,0.99270344
SRR1660253,0.0047597378,0.0025225037,0.99271774
ERR308377,0.0035921861,0.003957409,0.9924505
SRR2060121,0.05572959,0.6435872,0.30068317
ERR499792,0.0039591156,0.0033565664,0.9926843
SRR5179845,0.0049261334,0.97636616,0.018707683
SRR1660115,0.003933834,0.0033886535,0.99267745
SRR7145469,0.004762498,0.97682106,0.018416403
SRR3362285,0.0041621737,0.00310277,0.992735
ERR1691626,0.0043798294,0.0028740335,0.9927462
SRR3624622,0.00476236,0.9768221,0.018415615
ERR990608,0.002928497,0.0052945134,0.99177694
ERR2198057,0.0045756544,0.0026803815,0.99274397
ERR2531910,0.0043069874,0.002943661,0.99274933
ERR441559,0.004612863,0.002646592,0.9927406
SRR8605810,0.005635688,0.0019453472,0.992419
ERR2495495,0.004257952,0.002995215,0.9927468
ERR1690756,0.004322826,0.0029246858,0.99275255
ERR924522,0.0041863946,0.0030779236,0.99273574
ERR1256465,0.0034834933,0.004066868,0.99244964
SRR3030558,0.004006712,0.0032972463,0.99269605
SRR2924494,0.0044551655,0.0027921526,0.9927527
SRR7453721,0.0041034576,0.0031745883,0.992722
ERR956978,0.0034084462,0.0042243307,0.9923672
ERR1512125,0.003685129,0.0037442879,0.9925706
SRR6057195,0.0047623552,0.9768221,0.018415606
SRR6444229,0.0041516973,0.0031432388,0.99270505
SRR5720260,0.0047623534,0.9768222,0.018415568
ERR1428480,0.003981904,0.0033167524,0.9927013
SRR5165650,0.004478591,0.0027899847,0.9927314
ERR1689294,0.0038554678,0.0034856373,0.9926589
ERR441053,0.0047884784,0.0025283347,0.99268323
SRR5465790,0.004765109,0.9768124,0.018422484
SRR980697,0.0044057523,0.002839085,0.9927551
ERR1691806,0.0045535974,0.002701903,0.99274457
SRR1923937,0.003977203,0.003320486,0.99270236
ERR1428841,0.004276077,0.0029720035,0.99275196
